X,Y,Anio,Comuna,Calle1,Calle2,Numero,Interseccion,Fallecidos,Graves,MenosGraves,Leves
-70.75726631358329,-33.513003066643655,2015,MAIPU,LOS PAJARITOS,,1725,0,0,0,0,1
-70.75609733820683,-33.45938057325132,2015,PUDAHUEL,LAGUNA SUR,OCEANIA,0,1,0,0,1,0
-70.75587359674499,-33.47815927178626,2015,MAIPU,AMERICO VESPUCIO,,1291,0,0,1,0,0
-70.75588175881366,-33.479097029395625,2015,MAIPU,AMERICO VESPUCIO,EL ROSAL,0,1,0,0,0,1
-70.75467814167185,-33.42257089896911,2015,CERRO NAVIA,MAPOCHO SUR,EL PASTIZAL,0,1,0,0,1,0
-70.75473770374977,-33.44957015957734,2015,PUDAHUEL,LA ESTRELLA,GENERAL OSCAR BONILLA,0,1,0,0,0,1
-70.75568995512852,-33.51064468034411,2015,MAIPU,ALBERTO LLONA,5 DE ABRIL,0,1,0,0,0,2
-70.75374015078684,-33.41443180904779,2015,CERRO NAVIA,LA ESTRELLA,LA CAPILLA,0,1,0,1,0,0
-70.75496648612625,-33.48067011254554,2015,MAIPU,LA REFORMA,AMERICO VESPUCIO,0,1,0,0,0,1
-70.75547452891821,-33.51063871609156,2015,MAIPU,5 DE ABRIL,ESQUINA BLANCA,0,1,0,0,0,1
-70.75403365380703,-33.44398892803576,2015,PUDAHUEL,SAN PABLO,,8755,0,0,1,0,0
-70.75537000247067,-33.51079350314773,2015,MAIPU,ESQUINA BLANCA,,211,0,0,0,0,1
-70.7555739570611,-33.522486909722694,2015,MAIPU,ALBERTO LLONA,VICENTE REYES,0,1,0,0,0,1
-70.75552968559482,-33.52029617397135,2015,MAIPU,ALBERTO LLONA,,777,0,0,0,0,1
-70.75355673943614,-33.42242443558086,2015,CERRO NAVIA,MAPOCHO SUR,,8176,0,0,1,0,0
-70.7522929163124,-33.36162400857989,2015,QUILICURA,LO MARCOLETA,PASCUAL GAMBINO,0,1,0,0,0,1
-70.75516645447065,-33.50551185486726,2015,MAIPU,TRISTAN VALDES,BAILEN,0,1,0,0,0,0
-70.75374492963331,-33.44407417536307,2015,PUDAHUEL,SAN PABLO,LA ESTRELLA,0,1,0,0,0,2
-70.75316133125229,-33.41719953105945,2015,CERRO NAVIA,LA ESTRELLA,,1698,0,0,1,0,0
-70.75349922086735,-33.44415881360096,2015,PUDAHUEL,SAN PABLO,,8730,0,0,1,0,0
-70.75271034420798,-33.4188381812598,2015,CERRO NAVIA,LA ESTRELLA,RIO DOURO,0,1,0,0,0,2
-70.75363722150266,-33.465439454798975,2015,PUDAHUEL,LOS MARES,LA ESTRELLA,0,1,0,0,1,1
-70.75248780050683,-33.444146061356804,2015,PUDAHUEL,SAN PABLO,,8657,0,0,1,0,0
-70.75203959864909,-33.421850685143525,2015,CERRO NAVIA,LA ESTRELLA,MAPOCHO NORTE,0,1,0,0,0,1
-70.75225375079208,-33.444275622654224,2015,PUDAHUEL,SAN PABLO,,8636,0,0,1,0,1
-70.75243578200539,-33.46134422372472,2015,PUDAHUEL,LA ESTRELLA,LAGUNA ZAPALLAR,0,1,0,0,0,1
-70.75033238672687,-33.36300439730065,2015,QUILICURA,MANUEL ANTONIO MATTA,,548,0,0,0,0,2
-70.7517433613063,-33.43654533115221,2015,PUDAHUEL,SAN FRANCISCO,,8731,0,0,0,0,1
-70.75321791964959,-33.51084202305968,2015,MAIPU,PRIMERA TRANSVERSAL,ESQUINA BLANCA,0,1,0,1,0,0
-70.75319166656813,-33.51060792735177,2015,MAIPU,PRIMERA TRANSVERSAL,5 DE ABRIL,0,1,0,0,0,1
-70.75216426222424,-33.460148662884976,2015,PUDAHUEL,LA ESTRELLA,LAGUNA SUR,0,1,0,1,0,1
-70.75155798715825,-33.43213810951725,2015,PUDAHUEL,OLMUE,SAN DANIEL,0,1,0,1,0,0
-70.75286366447594,-33.508222806106055,2015,MAIPU,PRIMERA TRANSVERSAL,,2065,0,0,1,0,0
-70.75108084561937,-33.426589707631415,2015,CERRO NAVIA,LA ESTRELLA,,1436,0,0,0,0,1
-70.75252027121434,-33.50453931097839,2015,MAIPU,PRIMERA TRANSVERSAL,,2387,0,0,0,0,1
-70.7516299088871,-33.46032755878944,2015,PUDAHUEL,LAGUNA SUR,,8424,0,0,0,0,0
-70.74927778450693,-33.35541693698154,2015,QUILICURA,LOS PIRINEOS,SANTA LAURA,0,1,0,0,0,1
-70.75063676849722,-33.42911202470999,2015,PUDAHUEL,JOSE JOAQUIN PEREZ,LA ESTRELLA,0,1,0,0,0,1
-70.75060354667511,-33.432277841780746,2015,PUDAHUEL,LA ESTRELLA,SAN DANIEL,0,1,0,0,0,0
-70.75100237251762,-33.45587249199504,2015,PUDAHUEL,LA TRAVESIA,LA ESTRELLA,0,1,0,1,0,0
-70.75156810218361,-33.488266277309194,2015,MAIPU,LOS PAJARITOS,AMERICO VESPUCIO,0,1,1,1,1,2
-70.74986738000483,-33.43150365987011,2015,PUDAHUEL,CURICO,,1382,0,0,0,0,1
-70.75123334420623,-33.505847085308496,2015,MAIPU,FELIX ALDAO,1 SUR,0,1,0,1,1,0
-70.74975113955426,-33.444464277748935,2015,PUDAHUEL,SAN PABLO,EL SALITRE,0,1,1,2,0,3
-70.74950526582727,-33.46221528552494,2015,PUDAHUEL,LAGUNA SAN RAFAEL,LAGUNA DEL INCA,0,1,0,1,0,0
-70.74859254959411,-33.42585828265036,2015,CERRO NAVIA,ROLANDO PETERSEN,,1680,0,0,1,0,0
-70.74916169275625,-33.47724418418319,2015,MAIPU,LONGITUDINAL,ERICK VAN DYCK,0,1,0,0,0,1
-70.7463800584537,-33.36044479644436,2015,QUILICURA,LO MARCOLETA,SANTA LAURA,0,1,0,0,0,1
-70.74809259509206,-33.45080032350914,2015,PUDAHUEL,GENERAL OSCAR BONILLA,RUBLO RUSO,0,1,0,1,0,0
-70.74866518940733,-33.48573715088362,2015,MAIPU,LOS PAJARITOS,,4134,0,0,0,0,1
-70.74751396362011,-33.43643367161516,2015,PUDAHUEL,SAN FRANCISCO,,8525,0,0,1,0,0
-70.74701775943275,-33.413282183347,2015,CERRO NAVIA,ROLANDO PETERSEN,COSTANERA SUR,0,1,0,0,0,3
-70.74866289883784,-33.51612783127179,2015,MAIPU,4 ALAMOS,LA MANSION,0,1,0,0,0,1
-70.74536281237833,-33.36547321535299,2015,QUILICURA,SAN LUIS,SAN ESTEBAN,0,1,0,0,0,1
-70.74623920093526,-33.4103802951362,2015,RENCA,THEMIS,VICUNA MACKENNA,0,1,0,0,0,1
-70.74612324807283,-33.40888491933017,2015,RENCA,NEMESIS,VICUNA MACKENNA,0,1,0,0,0,2
-70.74595408243252,-33.41117790358592,2015,RENCA,COSTANERA NORTE,VICUNA MACKENNA,0,1,0,1,0,0
-70.74564080396405,-33.40250687541622,2015,RENCA,VICUNA MACKENNA,,1522,0,0,0,0,0
-70.74727200525544,-33.485495284140626,2015,MAIPU,LOS PAJARITOS,,4201,0,0,0,0,1
-70.74612573169988,-33.43639912192141,2015,PUDAHUEL,SAN FRANCISCO,SAN ANDRES,0,1,0,1,0,0
-70.7454885828278,-33.4056473268468,2015,RENCA,VICUNA MACKENNA,JOSE MIGUEL INFANTE,0,1,0,0,0,0
-70.74596503632925,-33.432135828535685,2015,PUDAHUEL,MARTINICA,PRESIDENTE HARRY TRUMAN,0,1,0,1,0,0
-70.74756526150709,-33.51615234354189,2015,MAIPU,4 ALAMOS,SEGUNDA TRANSVERSAL,0,1,0,0,0,1
-70.74440507212613,-33.3702572972146,2015,QUILICURA,GABRIELA MISTRAL,ANTONIO VARAS,0,1,0,0,0,1
-70.74418291069027,-33.36181940018783,2015,QUILICURA,MANUEL ANTONIO MATTA,SAN ENRIQUE,0,1,0,1,0,0
-70.74510241355335,-33.413218966505696,2015,CERRO NAVIA,COSTANERA SUR,PROFESOR DARIO SALAZAR,0,1,0,0,0,2
-70.74647542654985,-33.48334219025059,2015,MAIPU,LOS PAJARITOS,JORGE DELANO,0,1,0,0,0,1
-70.74565177302857,-33.48198305773252,2015,MAIPU,LOS PAJARITOS,,4444,0,0,0,0,1
-70.7448197121604,-33.44476825356604,2015,PUDAHUEL,SAN PABLO,LOS EDILES,0,1,0,1,0,0
-70.74559570337654,-33.50224732495234,2015,MAIPU,SEGUNDA TRANSVERSAL,PAMELA,0,1,0,0,0,1
-70.74279369386535,-33.36598728067382,2015,QUILICURA,SAN LUIS,TOCONCE,0,1,0,0,0,0
-70.74354199868615,-33.42230411887627,2015,CERRO NAVIA,MAPOCHO SUR,ISLAS AZORES,0,1,0,0,1,0
-70.74427858164377,-33.45964666464214,2015,PUDAHUEL,ARCO IRIS,,288,0,0,0,0,1
-70.74230669810575,-33.3647405899434,2015,QUILICURA,ESTERO NIFRE,SAN ENRIQUE,0,1,0,0,0,1
-70.74438554967404,-33.49772831660557,2015,MAIPU,SEGUNDA TRANSVERSAL,AMERICO VESPUCIO,0,1,1,0,0,1
-70.74284509801932,-33.42994323305627,2015,PUDAHUEL,JOSE JOAQUIN PEREZ,NICANOR MOLINARE,0,1,1,0,0,2
-70.74272268221915,-33.43135177731818,2015,PUDAHUEL,NICANOR MOLINARE,,1223,0,0,1,0,1
-70.7428187226111,-33.43884446401887,2015,PUDAHUEL,ISLA MIQUELON,,1043,0,0,1,0,0
-70.7431292479266,-33.461890295095905,2015,PUDAHUEL,LAGUNA SUR,KAWEL,0,1,0,1,0,0
-70.74253482687739,-33.441860495920515,2015,PUDAHUEL,ALBERTO MERMOD,RICARDO VIAL,0,1,0,0,0,1
-70.74262188564961,-33.45750563347704,2015,PUDAHUEL,LA TRAVESIA,BOLIVIA,0,1,0,0,0,1
-70.74167902160677,-33.41733426087052,2015,CERRO NAVIA,SALVADOR GUTIERREZ,HUELEN,0,1,0,2,0,0
-70.74058905883521,-33.414986814593746,2015,CERRO NAVIA,KASAMA,LA CAPILLA,0,1,0,1,0,0
-70.740800717858,-33.42989980632116,2015,CERRO NAVIA,TENIENTE CRUZ,JOSE JOAQUIN PEREZ,0,1,0,0,0,2
-70.74086648578334,-33.43373157658408,2015,PUDAHUEL,TENIENTE CRUZ,TOMAS ALBA EDISON,0,1,0,1,0,0
-70.74100753803714,-33.44294608783537,2015,PUDAHUEL,MAR CARIBE,TENIENTE CRUZ,0,1,0,0,0,1
-70.74083746888184,-33.43766387450575,2015,PUDAHUEL,TENIENTE CRUZ,,1071,0,0,1,0,0
-70.74064344576128,-33.440335954310704,2015,PUDAHUEL,TENIENTE CRUZ,QUEBEC,0,1,1,0,0,0
-70.74025086279433,-33.42282830745841,2015,CERRO NAVIA,MAPOCHO,HUELEN,0,1,0,0,0,1
-70.74059497882998,-33.4432945682578,2015,PUDAHUEL,TENIENTE CRUZ,,896,0,0,0,0,1
-70.74125698534003,-33.477481770761514,2015,MAIPU,LOS PAJARITOS,LAS PARCELAS,0,1,0,1,0,3
-70.74057915858131,-33.44465652152196,2015,PUDAHUEL,TENIENTE CRUZ,SAN PABLO,0,1,0,4,1,5
-70.7405125746954,-33.441861849045445,2015,PUDAHUEL,TENIENTE CRUZ,RICARDO VIAL,0,1,0,0,0,1
-70.7408889414625,-33.46230956037119,2015,PUDAHUEL,LAGUNA SUR,RAYEN,0,1,0,0,0,1
-70.73955132033024,-33.425498466267044,2015,CERRO NAVIA,HUELEN,TENIENTE CRUZ,0,1,0,0,0,1
-70.74045023894385,-33.47534681048624,2015,MAIPU,LOS PAJARITOS,ARQUITECTO HUGO BRAVO,0,1,0,1,0,0
-70.7379065951012,-33.36667806365069,2015,QUILICURA,GENERAL SAN MARTIN,SAN LUIS,0,1,0,1,0,0
-70.74138003276315,-33.54165212082204,2015,MAIPU,CAMINO A LONQUEN,SANTA MARTA,0,1,0,1,0,0
-70.73922764496155,-33.450239648338474,2015,PUDAHUEL,CORONA SUECA,TENIENTE CRUZ,0,1,0,0,0,1
-70.7402631199548,-33.510636961814974,2015,MAIPU,ESQUINA BLANCA,DEL FERROCARRIL,0,1,0,0,0,1
-70.73905934725022,-33.45258671036725,2015,PUDAHUEL,TENIENTE CRUZ,GENERAL OSCAR BONILLA,0,1,0,0,1,1
-70.74013408447968,-33.51010671288254,2015,MAIPU,5 DE ABRIL,LUMEN,0,1,1,0,0,0
-70.7387506390768,-33.45436760243173,2015,PUDAHUEL,TENIENTE CRUZ,CLAUDIO ARRAU,0,1,0,0,0,1
-70.7378440425066,-33.46284828691737,2015,PUDAHUEL,TENIENTE CRUZ,LAGUNA SUR,0,1,0,0,0,1
-70.73821446712982,-33.48247539489013,2015,MAIPU,SIMON BOLIVAR,SANTA ROSA,0,1,0,0,0,1
-70.73694663707593,-33.41999785072832,2015,CERRO NAVIA,RESBALON,,1634,0,0,0,0,1
-70.73736109003377,-33.449427141243085,2015,LO PRADO,GABRIELA MISTRAL,PAULA JARAQUEMADA,0,1,0,0,0,1
-70.73632264633143,-33.40647938510487,2015,RENCA,ESMERALDA,JOSE MIGUEL INFANTE,0,1,0,0,0,1
-70.73735017134443,-33.468293103962814,2015,PUDAHUEL,LOS MARES,TENIENTE CRUZ,0,1,0,0,0,1
-70.73703322426425,-33.471282524626524,2015,PUDAHUEL,TENIENTE CRUZ,LOS PAJARITOS,0,1,1,0,0,1
-70.73720195333665,-33.498595800232565,2015,MAIPU,LUMEN,EL ARENAL,0,1,0,1,0,0
-70.7370960280941,-33.50353014160246,2015,MAIPU,DEL FERROCARRIL,AMERICO VESPUCIO,0,1,0,0,0,1
-70.73404821381585,-33.36721901377611,2015,QUILICURA,JOSE FRANCISCO VERGARA,LOS CARRERA,0,1,0,0,0,1
-70.73656721235979,-33.49591732918801,2015,MAIPU,LUMEN,3 NORTE,0,1,0,0,0,1
-70.73597776031338,-33.4685377880375,2015,PUDAHUEL,DIAGONAL DE LOS LAGOS,,7201,0,0,0,0,1
-70.73475321038799,-33.418937358508515,2015,CERRO NAVIA,SALVADOR GUTIERREZ,,7230,0,0,1,0,0
-70.73585967538446,-33.492825043759446,2015,MAIPU,PRIMO DE RIVERA,LUMEN,0,1,0,0,0,1
-70.73443835467533,-33.44473357038362,2015,LO PRADO,SAN PABLO,,7100,0,0,0,1,0
-70.73386652805979,-33.42950998363213,2015,CERRO NAVIA,JOSE JOAQUIN PEREZ,,7159,0,0,0,0,1
-70.73329699502976,-33.413844435665474,2015,CERRO NAVIA,SANTOS LUIS MEDEL,COSTANERA SUR,0,1,0,0,0,1
-70.7322051179722,-33.36803835297581,2015,QUILICURA,RAIMUNDO ROMO,JOSE FRANCISCO VERGARA,0,1,0,0,1,0
-70.73367229615266,-33.444618032406694,2015,LO PRADO,SAN PABLO,LOS COPIHUES,0,1,0,0,0,1
-70.73262929768981,-33.407297572746536,2015,RENCA,JOSE MIGUEL INFANTE,CLOTARIO BLEST RIFFO,0,1,0,0,0,1
-70.7315780739963,-33.36242875926264,2015,QUILICURA,DONA LETICIA,HORACIO RIED CARRERA,0,1,0,0,0,1
-70.73250307842808,-33.41393669154749,2015,CERRO NAVIA,COSTANERA SUR,LAS TORRES,0,1,0,0,0,2
-70.73261856155156,-33.42462156802209,2015,CERRO NAVIA,CAUQUENES,FLORENCIA,0,1,0,0,0,1
-70.73150293191468,-33.36839986129074,2015,QUILICURA,JOSE FRANCISCO VERGARA,LIBERTADOR BERNARDO OHIGGINS,0,1,0,1,0,0
-70.73333417692518,-33.490317319220935,2015,MAIPU,ALASKA,CHECOSLOVAQUIA,0,1,0,0,0,1
-70.73250305383633,-33.48641511404388,2015,MAIPU,LOS CANCILLERES,,1829,0,0,0,0,1
