X,Y,Anio,Comuna,Calle1,Calle2,Numero,Interseccion,Fallecidos,Graves,MenosGraves,Leves
-70.78583746342804,-33.561722854725815,2016,MAIPU,PARQUE CENTRAL PONIENTE,LAGO DE LUGANO,0,1,,,,
-70.78465372898626,-33.51120824116726,2016,MAIPU,LAS NACIONES,MALAMBO,0,1,0.0,0.0,1.0,0.0
-70.78431605334305,-33.50690384933303,2016,MAIPU,CAMINO A RINCONADA,LAS NACIONES,0,1,0.0,0.0,0.0,1.0
-70.78253500988262,-33.443809581946475,2016,PUDAHUEL,SAN PABLO,AMERICO VESPUCIO,0,1,1.0,0.0,0.0,0.0
-70.78175045661811,-33.45762648527393,2016,PUDAHUEL,LAGUNA SUR,,8957,0,0.0,0.0,0.0,1.0
-70.78135579993005,-33.562237900058896,2016,MAIPU,JORGE GUERRA,,18460,0,0.0,0.0,0.0,1.0
-70.78051019978574,-33.42446700025171,2016,PUDAHUEL,AMERICO VESPUCIO,,18800,0,2.0,1.0,0.0,1.0
-70.78036599979089,-33.44633630008001,2016,PUDAHUEL,OCEANICA,,9680,0,0.0,1.0,0.0,0.0
-70.77933380021456,-33.520571299725546,2016,MAIPU,3 PONIENTE,,900,0,0.0,1.0,0.0,0.0
-70.77927591625036,-33.50856320372872,2016,MAIPU,CAMINO A RINCONADA,3 PONIENTE,0,1,0.0,1.0,0.0,0.0
-70.77888555202645,-33.53328746704285,2016,MAIPU,PDTE JOSE MANUEL BALMACEDA,ALFREDO SILVA CARVALLO,0,1,,,,
-70.77853464645659,-33.52599526207154,2016,MAIPU,GERMAN GARCES,3 PONIENTE,0,1,0.0,0.0,0.0,1.0
-70.77776000012375,-33.497499299652816,2016,MAIPU,MINERVA,,3294,0,0.0,1.0,0.0,0.0
-70.77762136783173,-33.49092398025732,2016,MAIPU,EL ROSAL,ING EDUARDO DOMINGUEZ,0,1,0.0,0.0,0.0,1.0
-70.77691745407708,-33.51816333616887,2016,MAIPU,PORTALES,LOS FAISANES,0,1,0.0,1.0,0.0,0.0
-70.77652439998093,-33.53757369976625,2016,MAIPU,GLORIAS NAVALES,,1853,0,0.0,0.0,0.0,1.0
-70.7756745793182,-33.5068012915462,2016,MAIPU,EL OLIMPO,MAIPU,0,1,0.0,0.0,0.0,1.0
-70.7756032441942,-33.50820008896277,2016,MAIPU,EL OLIMPO,HNOS CARDEMIL,0,1,0.0,0.0,0.0,1.0
-70.77546579630928,-33.512915586085285,2016,MAIPU,EL OLIMPO,GRECIA,0,1,0.0,0.0,0.0,1.0
-70.77540145341419,-33.5245524743171,2016,MAIPU,EL OLIMPO,NVA SAN MARTIN,0,1,0.0,0.0,0.0,1.0
-70.77533633260549,-33.52151438188305,2016,MAIPU,EL OLIMPO,SUR,0,1,0.0,0.0,1.0,0.0
-70.77522739862542,-33.499839092799725,2016,MAIPU,ASUNCION,EL OLIMPO,0,1,1.0,0.0,0.0,1.0
-70.77477306652368,-33.4892575544924,2016,MAIPU,EL ROSAL,CAMINO LA FARFANA,0,1,1.0,0.0,0.0,0.0
-70.77445520834107,-33.5396697235787,2016,MAIPU,CAMINO A MELIPILLA,JACQUES COSTEAU,0,1,0.0,0.0,0.0,1.0
-70.77431446983678,-33.491958560339114,2016,MAIPU,CAMINO DEL ORO,ING EDUARDO DOMINGUEZ,0,1,,,,
-70.77290509999023,-33.49208710043918,2016,MAIPU,ING EDUARDO DOMINGUEZ,,441,0,0.0,0.0,1.0,0.0
-70.77269752297218,-33.48811306916264,2016,MAIPU,EL ROSAL,PROVINCIAS UNIDAS,0,1,0.0,0.0,0.0,1.0
-70.7722497945922,-33.48787552223741,2016,MAIPU,EL ROSAL,COMBATE YERBAS BUENAS,0,1,0.0,0.0,1.0,1.0
-70.77161420593069,-33.53655864486543,2016,MAIPU,FERROCARRIL,HERNAN OLGUIN,0,1,0.0,0.0,0.0,1.0
-70.77113188512823,-33.51177209090912,2016,MAIPU,JOSE MANUEL BORGONO,DEL REY,0,1,0.0,0.0,0.0,2.0
-70.77089582837965,-33.51792720927312,2016,MAIPU,PORTALES,DEL REY,0,1,0.0,0.0,0.0,1.0
-70.77045095534713,-33.52488036803441,2016,MAIPU,NVA SAN MARTIN,DEL REY,0,1,0.0,1.0,0.0,0.0
-70.77011982856709,-33.50243446967488,2016,MAIPU,LIBER BERNARDO OHIGGINS,TERRANOVA,0,1,0.0,0.0,0.0,1.0
-70.76907374165972,-33.499384966642765,2016,MAIPU,BLANCO ENCALADA,DE LA VICTORIA,0,1,0.0,0.0,2.0,1.0
-70.76895496819708,-33.44294184049341,2016,PUDAHUEL,SAN PABLO,SERRANO,0,1,1.0,0.0,0.0,1.0
-70.76893092841948,-33.45446431427656,2016,PUDAHUEL,LA TRAVESIA,AMERICO VESPUCIO,0,1,0.0,0.0,0.0,2.0
-70.76874722120715,-33.5021852135766,2016,MAIPU,DE LA VICTORIA,LIBER BERNARDO OHIGGINS,0,1,,,,
-70.76872320121457,-33.44767048390555,2016,PUDAHUEL,RUTA 68,SERRANO,0,1,0.0,1.0,0.0,0.0
-70.76872120382035,-33.52127989265279,2016,MAIPU,PADRE HURTADO,SUR,0,1,0.0,0.0,0.0,1.0
-70.76764706615904,-33.43716190219988,2016,PUDAHUEL,SERRANO,CARD JOSE MARIA CARO,0,1,1.0,0.0,0.0,0.0
-70.76753843794842,-33.514992120689655,2016,MAIPU,HUASCAR,LAS TINAJAS,0,1,0.0,0.0,0.0,1.0
-70.76744519983595,-33.43649509986882,2016,PUDAHUEL,SERRANO,,1175,0,0.0,1.0,0.0,0.0
-70.76739049137791,-33.489947308421385,2016,MAIPU,TEATRO ALAMEDA,LA SINFONIA,0,1,0.0,0.0,0.0,1.0
-70.76692274498856,-33.48813584359415,2016,MAIPU,BATALLA DE MAIPU,,499,0,0.0,0.0,0.0,1.0
-70.76667820043843,-33.45394659975563,2016,PUDAHUEL,TRAVESIA,,9421,0,1.0,0.0,1.0,0.0
-70.76541529867694,-33.49238089276386,2016,MAIPU,CAMINO LA FARFANA,ISABEL RIQUELME,0,1,0.0,0.0,0.0,1.0
-70.76474144026508,-33.509112846880214,2016,MAIPU,CHACABUCO,SAN MARTIN,0,1,0.0,0.0,0.0,1.0
-70.76443344045077,-33.52111561439391,2016,MAIPU,SUR,CRUZ DEL SUR,0,1,0.0,0.0,0.0,1.0
-70.76397428978152,-33.5055256095191,2016,MAIPU,SAN MARTIN,LIBERTAD,0,1,0.0,0.0,0.0,1.0
-70.76370159465273,-33.45704296466098,2016,PUDAHUEL,JAIME GUZMAN ERRAZURIZ,ISLA LENNOX,0,1,,,,
-70.76323190213043,-33.41434268626582,2016,CERRO NAVIA,LA CAPILLA,SERRANO,0,1,0.0,0.0,0.0,2.0
-70.76269089966513,-33.51497650036505,2016,MAIPU,SAN JOSE,,459,0,0.0,0.0,0.0,1.0
-70.76265176836426,-33.45364135006808,2016,PUDAHUEL,ISLA DE PASCUA,TRAVESIA,0,1,0.0,0.0,0.0,1.0
-70.76169298224517,-33.44269697038874,2016,PUDAHUEL,TROVADOR,,9037,0,1.0,0.0,0.0,0.0
-70.76111181965462,-33.427680009924366,2016,PUDAHUEL,FEDERICO ERRAZURIZ,JOSE JOAQUIN PEREZ,0,1,,,,
-70.7610721694449,-33.38590291348852,2016,PUDAHUEL,CAMINO LO BOZA,,121,0,0.0,0.0,0.0,1.0
-70.76102153131848,-33.362976570312306,2016,QUILICURA,LO MARCOLETA,,0,1,0.0,0.0,0.0,1.0
-70.6572289393639,-33.391901055189415,2016,CONCHALI,EL GUANACO,CARD JOSE MARIA CARO,0,1,0.0,,,
-70.7609769384348,-33.46965397245269,2016,MAIPU,EL DESCANSO,AMERICO VESPUCIO,0,1,0.0,0.0,1.0,2.0
-70.76032824934907,-33.45856236386186,2016,PUDAHUEL,LAGUNA SUR,ISLA GRANDE TIERRA DEL FUEGO,0,1,,,,
-70.76020600000675,-33.38637199986773,2016,PUDAHUEL,AMERICO VESPUCIO,,130,0,0.0,0.0,0.0,1.0
-70.7600124443187,-33.507845474588805,2016,MAIPU,MANUEL RODRIGUEZ,GRAL ORDONEZ,0,1,0.0,1.0,0.0,1.0
-70.75989878619987,-33.51269875953995,2016,MAIPU,MANUEL RODRIGUEZ,LA COLONIA,0,1,0.0,0.0,0.0,1.0
-70.75957509231648,-33.41439588925874,2016,CERRO NAVIA,LA CAPILLA,DIAG RENY,0,1,0.0,0.0,0.0,1.0
-70.7590758076023,-33.414997238031965,2016,CERRO NAVIA,DIAG RENY,,1765,0,0.0,0.0,0.0,1.0
-70.75907060682289,-33.525398774133976,2016,MAIPU,SAN RAMON,NVA SAN MARTIN,0,1,0.0,0.0,0.0,2.0
-70.75883553483192,-33.51064522869423,2016,MAIPU,5 DE ABRIL,MONUMENTO,0,1,0.0,0.0,0.0,1.0
-70.75854930040975,-33.516430199593856,2016,MAIPU,PORTALES,,97,0,0.0,0.0,0.0,1.0
-70.75835419968644,-33.417334899785665,2016,CERRO NAVIA,SALVADOR GUTIERREZ,,8527,0,0.0,0.0,1.0,0.0
-70.75770320024236,-33.516371499944626,2016,SAN BERNARDO,PORTALES,,0,1,0.0,0.0,0.0,1.0
-70.75742570003587,-33.495446300306355,2016,MAIPU,LOS PAJARITOS,,3439,0,0.0,1.0,0.0,0.0
-70.75738223220412,-33.49617470889552,2016,MAIPU,LOS PAJARITOS,RAFAEL RIESCO BERNALES,0,1,,,,
-70.75737945239968,-33.51121663094261,2016,MAIPU,LOS PAJARITOS,PADRE HURTADO,0,1,0.0,0.0,0.0,1.0
-70.75737207256293,-33.512373920819634,2016,MAIPU,LOS PAJARITOS,LA COLONIA,0,1,0.0,0.0,1.0,0.0
-70.75736094615057,-33.5133209653901,2016,MAIPU,LOS PAJARITOS,BELARMINO OSORIO,0,1,0.0,1.0,0.0,
-70.75736024737733,-33.510624603642384,2016,MAIPU,5 DE ABRIL,LOS PAJARITOS,0,1,0.0,1.0,0.0,3.0
-70.75736000006377,-33.502258900427776,2016,MAIPU,LOS PAJARITOS,,2753,0,1.0,0.0,0.0,0.0
-70.75735480917695,-33.499106996990186,2016,MAIPU,LOS PAJARITOS,CARLOS CRUZ,0,1,0.0,0.0,1.0,0.0
-70.75735337475828,-33.51396134833739,2016,MAIPU,LOS PAJARITOS,RICARDO AYALA,0,1,0.0,1.0,0.0,2.0
-70.75734786910874,-33.514953402177646,2016,MAIPU,DIEGO DE ALMAGRO,LOS PAJARITOS,0,1,0.0,0.0,0.0,1.0
-70.75733857101807,-33.51620702473425,2016,MAIPU,PORTALES,LOS PAJARITOS,0,1,0.0,0.0,0.0,1.0
-70.75733476328855,-33.50552079364956,2016,MAIPU,LOS PAJARITOS,TRISTAN VALDES,0,1,0.0,1.0,0.0,0.0
-70.7572591716733,-33.52207883507005,2016,MAIPU,LOS PAJARITOS,VICENTE REYES,0,1,0.0,0.0,0.0,3.0
-70.75725532707156,-33.52401774911964,2016,MAIPU,LOS PAJARITOS,NVA OHIGGINS,0,1,0.0,0.0,1.0,0.0
-70.7572154996954,-33.499356200028444,2016,MAIPU,LOS PAJARITOS,,3061,0,0.0,1.0,0.0,0.0
-70.75683640037943,-33.49661490005741,2016,MAIPU,LOS PAJARITOS,,3333,0,0.0,0.0,0.0,1.0
-70.75671295403947,-33.41850367310587,2016,CERRO NAVIA,DIAG RENY,COIMBRA,0,1,0.0,0.0,0.0,1.0
-70.75654059986863,-33.45555059998003,2016,PUDAHUEL,MIRAFLORES,,8,0,0.0,1.0,0.0,0.0
-70.75610381893597,-33.47413134438586,2016,MAIPU,ARQTO HUGO BRAVO,,1177,0,0.0,1.0,0.0,0.0
-70.75609868110911,-33.45937878999901,2016,PUDAHUEL,LAGUNA SUR,OCEANIA,0,1,0.0,0.0,1.0,0.0
-70.75600939102043,-33.41951657233184,2016,CERRO NAVIA,RIO DOURO,DIAG RENY,0,1,0.0,0.0,0.0,1.0
-70.75599250175242,-33.478876824006086,2016,MAIPU,AMERICO VESPUCIO,STA ELENA,0,1,0.0,0.0,0.0,1.0
-70.75588040845395,-33.47909541951782,2016,MAIPU,AMERICO VESPUCIO,EL ROSAL,0,1,0.0,0.0,0.0,2.0
-70.75569699531991,-33.51064646346339,2016,MAIPU,5 DE ABRIL,ALBERTO LLONA,0,1,0.0,1.0,0.0,0.0
-70.75566546598833,-33.51407546780843,2016,MAIPU,ALBERTO LLONA,RICARDO AYALA,0,1,0.0,0.0,0.0,1.0
-70.75542694959387,-33.456760409365245,2016,PUDAHUEL,OCEANIA,EL ABETO,0,1,0.0,0.0,0.0,1.0
-70.75519459985077,-33.51045720023946,2016,MAIPU,5 DE ABRIL,,258,0,0.0,0.0,0.0,1.0
-70.75505220029868,-33.444112700240794,2016,PUDAHUEL,SAN PABLO,,8786,0,0.0,0.0,0.0,1.0
-70.75461616310531,-33.5107842054266,2016,MAIPU,ESQUINA BLANCA,CORREGIDOR ZANARTU,0,1,0.0,0.0,0.0,
-70.75459726385247,-33.49085868138286,2016,MAIPU,LOS PAJARITOS,ACHUPALLAS,0,1,0.0,1.0,0.0,0.0
-70.75433209964655,-33.43636489962028,2016,PUDAHUEL,SAN FRANCISCO,,8851,0,0.0,1.0,0.0,0.0
-70.75422129687519,-33.45978954994764,2016,PUDAHUEL,LAGUNA SUR,ARA,0,1,1.0,0.0,0.0,0.0
-70.75418479968857,-33.50779819992682,2016,MAIPU,BAILEN,,2185,0,0.0,1.0,0.0,2.0
-70.7539579663869,-33.36183761851112,2016,QUILICURA,SAN LUIS,LO MARCOLETA,0,1,0.0,0.0,0.0,2.0
-70.75374506268435,-33.44407778046504,2016,PUDAHUEL,SAN PABLO,LA ESTRELLA,0,1,0.0,0.0,0.0,1.0
-70.75372385756981,-33.41448987380846,2016,CERRO NAVIA,LA CAPILLA,LA ESTRELLA,0,1,0.0,1.0,0.0,1.0
-70.75356279978325,-33.44371760018692,2016,PUDAHUEL,LA ESTRELLA,,821,0,1.0,0.0,0.0,0.0
-70.75319391406771,-33.51060727550523,2016,MAIPU,PRIMERA TRANSVERSAL,5 DE ABRIL,0,1,0.0,1.0,0.0,1.0
-70.75264961468781,-33.51303602958895,2016,MAIPU,JOSE MANUEL IRARRAZAVAL,PRIMERA TRANSVERSAL,0,1,,,,
-70.7525491001607,-33.437264200082616,2016,MAIPU,4 PONIENTE,,1985,0,0.0,1.0,0.0,0.0
-70.75229622069389,-33.46785523573037,2016,MAIPU,LONGITUDINAL,PARQUE MONTE GRANDE,0,1,0.0,2.0,0.0,0.0
-70.75216939110436,-33.460144543835504,2016,PUDAHUEL,LAGUNA SUR,LA ESTRELLA,0,1,0.0,0.0,0.0,1.0
-70.75205752713299,-33.413784412320645,2016,CERRO NAVIA,ABRANTES,,1732,0,0.0,0.0,0.0,1.0
-70.75199172283959,-33.436620020197616,2016,PUDAHUEL,LA ESTRELLA,SAN FRANCISCO,0,1,0.0,0.0,0.0,1.0
-70.75198460110829,-33.50023990354857,2016,MAIPU,CENTRAL GONZALO PEREZ LLONA,PRIMERA TRANSVERSAL,0,1,,,,
-70.75193765559817,-33.42224351102908,2016,CERRO NAVIA,LA ESTRELLA,MAPOCHO,0,1,0.0,0.0,0.0,2.0
-70.75185420031096,-33.525014900317224,2016,MAIPU,CAMINO A MELIPILLA,,11700,0,0.0,0.0,1.0,0.0
-70.75181072168732,-33.458839511534045,2016,PUDAHUEL,LA ESTRELLA,JAIME GUZMAN ERRAZURIZ,0,1,0.0,0.0,0.0,
-70.751688656706,-33.49856766366656,2016,MAIPU,PRIMERA TRANSVERSAL,,3141,0,0.0,1.0,0.0,0.0
-70.75158353495203,-33.48826237281009,2016,MAIPU,LOS PAJARITOS,AMERICO VESPUCIO,0,1,0.0,0.0,0.0,0.0
-70.75150903061711,-33.45751432902291,2016,PUDAHUEL,LA ESTRELLA,EL ABETO,0,1,0.0,0.0,1.0,0.0
-70.75138131879265,-33.49630757113732,2016,MAIPU,PRIMERA TRANSVERSAL,RAFAEL RIESCO BERNALES,0,1,,,,
-70.75134653931121,-33.444310091537325,2016,PUDAHUEL,ARTURO PRAT,SAN PABLO,0,1,0.0,1.0,0.0,0.0
-70.75130377384994,-33.51606706594221,2016,MAIPU,VICENTE REYES,4 ALAMOS,0,1,0.0,1.0,0.0,0.0
-70.7509773154506,-33.455829497732964,2016,PUDAHUEL,LA ESTRELLA,TRAVESIA,0,1,1.0,0.0,0.0,1.0
-70.75063576552799,-33.42911229269801,2016,PUDAHUEL,JOSE JOAQUIN PEREZ,LA ESTRELLA,0,1,0.0,1.0,,
-70.75060692337064,-33.43227861676462,2016,PUDAHUEL,LA ESTRELLA,SAN DANIEL,0,1,0.0,0.0,0.0,1.0
-70.74975581487881,-33.444461032850256,2016,PUDAHUEL,SAN PABLO,EL SALITRE,0,1,0.0,1.0,0.0,0.0
-70.7490233341594,-33.41333633140641,2016,CERRO NAVIA,COST SUR,GAVIAO,0,1,0.0,0.0,1.0,0.0
-70.7489541996764,-33.36782959985602,2016,QUILICURA,LAS VIOLETAS,,0,1,0.0,0.0,0.0,1.0
-70.7480842998504,-33.517522300313765,2016,MAIPU,LOURDEN,,905,0,0.0,1.0,0.0,0.0
-70.74794410004006,-33.52241349978305,2016,MAIPU,CAMINO A MELIPILLA,,11245,0,0.0,0.0,0.0,1.0
-70.74756064980397,-33.51615387929793,2016,MAIPU,SEGUNDA TRANSVERSAL,4 ALAMOS,0,1,1.0,1.0,0.0,0.0
-70.74752951887206,-33.47887677993929,2016,MAIPU,STA ELENA,LEONARDO DA VINCI,0,1,0.0,1.0,0.0,0.0
-70.74744406708987,-33.41716135491242,2016,CERRO NAVIA,ROLANDO PETERSEN,SALVADOR GUTIERREZ,0,1,,,,
-70.74704117620917,-33.483058262328775,2016,MAIPU,JORGE DELANO,JUAN SEBASTIAN BACH,0,1,0.0,0.0,0.0,1.0
-70.74699318568679,-33.399413290990424,2016,RENCA,BRASIL,VICUNA MACKENNA,0,1,0.0,0.0,0.0,1.0
-70.74695739986396,-33.48357800032432,2016,MAIPU,LOS PAJARITOS,,4252,0,0.0,1.0,0.0,0.0
-70.74675715142126,-33.36230486757541,2016,QUILICURA,MANUEL ANTONIO MATTA,VOLCAN LLAIMA,0,1,0.0,0.0,,
-70.74651630038682,-33.44452210041441,2016,PUDAHUEL,SAN PABLO,,8411,0,0.0,1.0,0.0,0.0
-70.74646529893425,-33.42188783635442,2016,CERRO NAVIA,MAPOCHO NORTE,ISLAS MADEIRAS,0,1,0.0,1.0,0.0,0.0
-70.74623749976064,-33.40965949998577,2016,RENCA,VICUNA MACKENNA,,975,0,0.0,0.0,0.0,1.0
-70.74580153181506,-33.4701890951505,2016,MAIPU,EL DESCANSO,ERNESTO PINTO LAGARRIGUE,0,1,0.0,,,
-70.74578489705522,-33.50521577958437,2016,MAIPU,4 PONIENTE,PDTE GABRIEL GONZALEZ VIDELA,0,1,,,,
-70.7454839200467,-33.40564972605387,2016,RENCA,VICUNA MACKENNA,JOSE MIGUEL INFANTE,0,1,,,,
-70.74546597227663,-33.408967196478784,2016,RENCA,NEMESIS,,7466,0,0.0,1.0,0.0,0.0
-70.7452348797857,-33.4363650354179,2016,PUDAHUEL,SAN FRANCISCO,PILLAN,0,1,0.0,0.0,0.0,1.0
-70.74522359958928,-33.429921800350655,2016,PUDAHUEL,JOSE JOAQUIN PEREZ,,8439,0,0.0,1.0,0.0,0.0
-70.7451476473459,-33.36028228419992,2016,QUILICURA,LO MARCOLETA,SAN ENRIQUE,0,1,0.0,0.0,0.0,1.0
-70.7451467911913,-33.4813348878946,2016,MAIPU,LOS PAJARITOS,PROVIDENCIA,0,1,0.0,1.0,0.0,0.0
-70.74509880066897,-33.41321573681666,2016,CERRO NAVIA,PROFE DARIO SALAZAR,COST SUR,0,1,0.0,0.0,1.0,0.0
-70.7449991908598,-33.36559478637015,2016,QUILICURA,SAN LUIS,TOCONAO,0,1,0.0,0.0,0.0,2.0
-70.74496963913737,-33.4149311090833,2016,CERRO NAVIA,PROFE DARIO SALAZAR,LA CAPILLA,0,1,0.0,0.0,0.0,1.0
-70.74494310014381,-33.239704900260804,2016,COLINA,LIRAY,,16,0,0.0,1.0,0.0,0.0
-70.74481458162751,-33.444770557914744,2016,PUDAHUEL,SAN PABLO,LOS EDILES,0,1,0.0,2.0,0.0,2.0
-70.7445682869967,-33.49831086495433,2016,MAIPU,AMERICO VESPUCIO,SEGUNDA TRANSVERSAL,0,1,0.0,,,
-70.74440993167286,-33.36557457860375,2016,QUILICURA,SAN LUIS,SAN MARCOS,0,1,0.0,0.0,0.0,1.0
-70.74430187003513,-33.44823307729452,2016,PUDAHUEL,CORONA SUECA,LOS EDILES,0,1,0.0,0.0,0.0,1.0
-70.7441825416908,-33.36181637292712,2016,QUILICURA,MANUEL ANTONIO MATTA,SAN ENRIQUE,0,1,0.0,0.0,0.0,
-70.74407810701888,-33.36185906734192,2016,QUILICURA,MANUEL ANTONIO MATTA,,0,1,0.0,1.0,0.0,0.0
-70.74406197587933,-33.49007709678044,2016,MAIPU,LOS TRABAJADORES,SUB TERRA,0,1,0.0,0.0,0.0,1.0
-70.74402340035948,-33.444730000289105,2016,PUDAHUEL,SAN PABLO,,8440,0,0.0,1.0,0.0,0.0
-70.74400569990297,-33.445669899745894,2016,PUDAHUEL,SAN PABLO,,8444,0,0.0,1.0,0.0,1.0
-70.74393120006465,-33.4447296000908,2016,PUDAHUEL,SAN PABLO,,8430,0,1.0,0.0,0.0,0.0
-70.74381649963158,-33.51431310016926,2016,MAIPU,YUNGAY,,1340,0,0.0,0.0,0.0,0.0
-70.74353776375665,-33.42230779097163,2016,CERRO NAVIA,MAPOCHO SUR,GALVARINO,0,1,0.0,0.0,0.0,1.0
-70.74341521763802,-33.42996137052068,2016,CERRO NAVIA,JOSE JOAQUIN PEREZ,MIRAFLORES,0,1,0.0,0.0,0.0,1.0
-70.74325436669551,-33.49274285549825,2016,MAIPU,PRIMO DE RIVERA,SEGUNDA TRANSVERSAL,0,1,0.0,0.0,2.0,
-70.74324200011807,-33.408620200261865,2016,RENCA,CLIO,,7127,0,1.0,0.0,0.0,0.0
-70.74321730023809,-33.43634019974024,2016,PUDAHUEL,SAN FRANCISCO,,8455,0,0.0,0.0,0.0,1.0
-70.7430497439504,-33.441854243578334,2016,PUDAHUEL,RICARDO VIAL,ISLA MIQUELON,0,1,0.0,1.0,0.0,0.0
-70.74283250011962,-33.355291400277736,2016,QUILICURA,RIGOBERTO JARA,,2,0,0.0,0.0,0.0,1.0
-70.74281470523431,-33.4299952497808,2016,CERRO NAVIA,GALVARINO,JOSE JOAQUIN PEREZ,0,1,0.0,0.0,0.0,3.0
-70.74254491131848,-33.48828273885716,2016,MAIPU,SEGUNDA TRANSVERSAL,,4090,0,0.0,0.0,0.0,1.0
-70.74247096726117,-33.48847330969534,2016,MAIPU,SEGUNDA TRANSVERSAL,LA BANDERA,0,1,0.0,0.0,0.0,1.0
-70.7423420998079,-33.34137510028053,2016,QUILICURA,STA LUISA,,2331,0,0.0,0.0,0.0,0.0
-70.7422230385622,-33.477806215284424,2016,MAIPU,LOS PAJARITOS,LOS PINTORES,0,1,0.0,1.0,0.0,0.0
-70.74174534387237,-33.417316466381635,2016,CERRO NAVIA,HUELEN,,1626,0,0.0,0.0,0.0,0.0
-70.74115672050607,-33.40600955289842,2016,RENCA,BALDOMERO DUBLE,,1249,0,0.0,0.0,0.0,0.0
-70.74114550955744,-33.476305468022765,2016,MAIPU,LOS PAJARITOS,PABLO BURCHARD,0,1,0.0,1.0,0.0,0.0
-70.74089853863649,-33.436392429666746,2016,PUDAHUEL,TTE CRUZ,SAN FRANCISCO,0,1,0.0,0.0,0.0,1.0
-70.7408457942978,-33.43212601979981,2016,PUDAHUEL,TTE CRUZ,PDTE HARRY TRUMAN,0,1,0.0,0.0,0.0,3.0
-70.74079614632495,-33.42990348295922,2016,CERRO NAVIA,JOSE JOAQUIN PEREZ,TTE CRUZ,0,1,0.0,3.0,1.0,1.0
-70.74065400038165,-33.43897710011295,2016,LO PRADO,TTE CRUZ,,1035,0,1.0,0.0,0.0,0.0
