X,Y,FID,Intersecci,Comuna,Ciudad,Pais,Año,Clase,Cód_Comun,Región,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Cód_Cal_1,Calle_Uno,Calle_Dos,Número,PiSANTAsde,PiSANTAs_1,Cód_Calza,Calzada,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.54060701858991,-33.413160724141754,2011,PADRE HURTADO SUR @ RIO GUADIANA,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140920,131141059,PADRE HURTADO SUR,RIO GUADIANA, ,2,2,2,B
-70.540146180038136,-33.420875675641646,2012,VISVIRI @ ALONSO DE CAMARGO,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131141254,131140024,VISVIRI,ALONSO DE CAMARGO, ,1,1,2,BIDIRECCIONA
-70.540057390531842,-33.405388362481169,2013,CAMINO EL ALBA @ CARDENAL NEWMAN,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140138,131140187,CAMINO EL ALBA,CARDENAL NEWMAN, ,1, ,1,
-70.539934,-33.356379300000015,2014,JOSE ALCALDE DELANO @ CAMINO LOS TRAPENSES,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150427,131150202,JOSE ALCALDE DELANO,CAMINO LOS TRAPENS
-70.539931019005365,-33.476439954047244,2015,GRECIA @ AMANECER,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,131220052,GRECIA,AMANECER, ,2,2,3,BIDIRECCIONAL CON BANDEJON,CONC
-70.5397093,-33.353435,2016,2396 CAMINO LOS TRAPENSES,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150202,0,CAMINO LOS TRAPENSES, ,2396,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.5395341,-33.4620151,2017,CALLE 11 A / LOS ORIENTALES,PEÑALOLEN,SANTIAGO,CHILE,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220125,131220791,CALLE 11 A,LOS ORIENTALES, ,1,1,2,BIDIRECCIONAL,MIXTO,0,0,0,1,1
-70.538700970516885,-33.427062515323129,2018,MANUEL CLARO VIAL @ PADRE HURTADO SUR,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140812,131140920,MANUEL CLARO VIAL,PADRE HURTADO SU
-70.5382098,-33.4233782,2019,ALEJANDRO FLEMING @ PADRE HURTADO SUR,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140015,131140920,ALEJANDRO FLEMING,PADRE HURTADO SUR, ,2,2,2,BIDIRE
-70.5371692,-33.3802725,2020,LAS CONDES @ TABANCURA,VITACURA, , ,2017,1,13132,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320321,131320558,LAS CONDES,TABANCURA, ,2,3,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.536974383702571,-33.452650739654324,2021,CUNCUMEN @ PASAJE 8,LA REINA, , ,2017,1,13113,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131130106,131130408,CUNCUMEN,PASAJE 8, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.536405029108451,-33.453734677968093,2022,PASAJE 9 @ ANDACOLLO,LA REINA, , ,2017,1,13113,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131130409,131130024,PASAJE 9,ANDACOLLO, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,1,0,1
-70.535878340366111,-33.403869049138692,2023,CAMINO EL ALBA @ VITAL APOQUINDO,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131140138,131141256,CAMINO EL ALBA,VITAL APOQUINDO, ,1, ,1,UNIDIRECC
-70.53558217233082,-33.420719269462012,2024,PATRICIA @ LOS VILOS,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131140935,131140773,PATRICIA,LOS VILOS, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.5355044,-33.4207011,2025,9060 PATRICIA,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131140935,0,PATRICIA, ,9060,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.534386504166591,-33.464617833860416,2026,JOSE ARRIETA @ QUEBRADA DE UMALLANI,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220527,131221199,JOSE ARRIETA,QUEBRADA DE UMALLANI, ,2,2,2,BIDIRECC
-70.5343289,-33.380268600000015,2027,LAS HUALTATAS INT / TABANCURA,VITACURA,SANTIAGO,CHILE,2017,1,13132,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320558,131320329,TABANCURA,LAS HUALTATAS INT, ,2,2,2,BIDIR
-70.533984015775388,-33.416176531108434,2028,PAUL HARRIS @ LA QUEBRADA,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131140936,131140614,PAUL HARRIS,LA QUEBRADA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0
-70.533939719211787,-33.384065121148808,2029,ESTORIL @ LAS CONDES,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140427,131140645,ESTORIL,LAS CONDES, , , ,2,BIDIRECCIONAL,ASFALTO,0,
-70.5335108,-33.3525128,2030,2160 SANTA BLANCA,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150711,0,SANTA BLANCA, ,2160,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,2,1
-70.533507,-33.4171255,2031,1140 PAUL HARRIS,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131140936,0,PAUL HARRIS, ,1140,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.532797380473028,-33.435511149721194,2032,HELSBY @ NICANOR PLAZA,LA REINA, , ,2017,1,13113,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,2,TRAMO DE VIA CURVA HORIZONTAL,131130187,131130323,HELSBY,NICANOR PLAZA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,
-70.532210309182275,-33.354814197210921,2033,SANTA BLANCA @ JOSE ALCALDE DELANO,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131150711,131150427,SANTA BLANCA,JOSE ALCALDE DELANO, ,
-70.531882924517745,-33.386812126491449,2034,PAUL HARRIS @ RIO MAULE,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131140936,131141064,PAUL HARRIS,RIO MAULE, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.531241910671696,-33.38605164781692,2035,PAUL HARRIS @ ESTORIL,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140936,131140427,PAUL HARRIS,ESTORIL, ,1,1,2,BIDIRECCIONAL,ASFALTO,0
-70.53009499455591,-33.478680310161664,2036,GRECIA @ CAMINO EL PRINCIPE,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220495,131220273,GRECIA,CAMINO EL PRINCIPE, ,2,2,3,BIDIRECCIONAL CON BANDEJO
-70.529641674133927,-33.423985828448075,2037,VITAL APOQUINDO @ ALEJANDRO FLEMING,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131141256,131140015,VITAL APOQUINDO,ALEJANDRO FLEMING, ,
-70.5296338,-33.481307699999988,2038,2181 NUEVA ESPERANZA,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220923,0,NUEVA ESPERANZA, ,2181,1,1,2,BIDIRECCIONAL,CONCRETO,1,0,0,0,1
-70.527484,-33.4727639,2039,1230 DIAGONAL LAS TORRES,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220361,0,DIAGONAL LAS TORRES, ,1230,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,0,0,1,1
-70.5261912,-33.496307900000012,2040,10795 LOS PRESIDENTES,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220804,0,LOS PRESIDENTES, ,10795,1,1,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.523729,-33.46993710000001,2041,ALVARO CASANOVA @ LAS VERTIENTES,PEÑALOLEN, , ,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131220049,131220680,ALVARO CASANOVA,LAS VERTIENTES, ,1, ,1,UNIDIRECCIONAL,CONCRE
-70.5234679,-33.374995199999987,2042,11800 LAS CONDES,VITACURA, , ,2017,1,13132,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131320321,0,LAS CONDES, ,11800,3,3,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,1,0,0,1
-70.5205708,-33.608512900000022,2043,162 LAS MADRESELVAS,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132011573,0,LAS MADRESELVAS, ,162,1,1,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.520247052414121,-33.33366530321144,2044,LA DEHESA @ PITRENO,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150442,131150614,LA DEHESA,PITRENO, ,2,2,3,BIDIRECCIONAL CON BANDEJON,
-70.520087,-33.367207,2045,LA DEHESA @ RAUL LABBE,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150442,131150649,LA DEHESA,RAUL LABBE, ,3,1,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.519241902400523,-33.612519313677225,2046,259 LAS MADRESELVAS,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132011573,0,LAS MADRESELVAS, ,259,1, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.51913844099164,-33.387640059418779,2047,LAS LAVANDULAS @ CAMINO LA FUENTE,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140655,131140152,LAS LAVANDULAS,CAMINO LA FUENTE, ,2,2,2
-70.5186778,-33.487104600000016,2048,DIAG LAS TORRES / RIO LAUCA,PEÑALOLEN,SANTIAGO,CHILE,2017,1,13122,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131220361,131221235,DIAGONAL LAS TORRES,RIO LAUCA, ,2,2,3,BIDIRECCIONAL CON
-70.5183918,-33.3711907,2049,CAFARNAUN / COST MONS ESCRIVA DE BALAGUER,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150254,131150050,COSTANERA MONSENOR ESCRIVA DE BALAGUER,CAFARNA
-70.517468105627998,-33.373389861381689,2050,12570 NUEVA LAS CONDES,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131140898,0,NUEVA LAS CONDES, ,12570,2, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,2,2
-70.517115672023351,-33.356151729491394,2051,LA DEHESA @ EL GABINO,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131150442,131150326,LA DEHESA,EL GABINO, ,1,1,2,BIDIRECCIONAL,CONCRE
-70.5151874,-33.3591183,2052,12871 COMANDANTE MALBEC,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150220,0,COMANDANTE MALBEC, ,12871,2, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.513484245082523,-33.368715336214493,2053,COSTANERA MONSENOR ESCRIVA DE BALAGUER @ LA CABANA,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150254,131150436,COSTANERA MONSENOR ESCRIVA DE BA
-70.5132668,-33.356742500000017,2054,13210 COMANDANTE MALBEC,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150220,0,COMANDANTE MALBEC, ,13210,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.5113339,-33.371730799999987,2055,89 CAMINO SAN ANTONIO,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131140172,0,CAMINO SAN ANTONIO, ,89,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.510701595493316,-33.352946406776994,2056,EL GABINO @ PADRE ALFREDO ARTEAGA BARROS,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150326,131150583,EL GABINO,PADRE ALFREDO ARTEAGA BARROS, ,2
-70.5103527,-33.352429599999986,2057,PADRE ALFREDO ARTEAGA BARROS / ROBLES,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150657,131150583,ROBLES,PADRE ALFREDO ARTEAGA BARROS, ,1,1,
-70.5102681,-33.3512103,2058,CAMINO DEL HUINGANAL / EL RODEO,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150376,131150121,EL RODEO,CAMINO DEL HUINGANAL, ,1,1,2,BIDIRECCIONAL,CONC
-70.5098657,-33.3597164,2059,PADRE ALFREDO ARTEAGA BARROS / ROBLES,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150583,131150657,PADRE ALFREDO ARTEAGA BARROS,ROBLES, ,1
-70.50986421405257,-33.358633292579455,2060,PADRE ALFREDO ARTEAGA BARROS @ 4 VIENTOS,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131150583,131150023,PADRE ALFREDO ARTEAGA BARROS,4 V
-70.503298,-33.3508185,2061,CAMINO NIDO DE AGUILAS / LO BARNECHEA,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150205,131150510,CAMINO NIDO DE AGUILAS,LO BARNECHEA, ,1,1,2,BIDIREC
-70.5028776,-33.3622429,2062,14089 RAUL LABBE,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131150649,0,RAUL LABBE, ,14089,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.502854381075153,-33.358230294290529,2063,EL ESFUERZO @ LOS QUINCHEROS,LO BARNECHEA, , ,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131150318,131150542,EL ESFUERZO,LOS QUINCHEROS, ,2, ,1,UNIDIRECCIONAL,
-70.5022456,-33.367797,2064,LAS BRUMAS / LAS CONDES,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131150489,131150481,LAS CONDES,LAS BRUMAS, ,3,3,2,BIDIRECCIONAL,ASFALTO,
-70.5000057,-33.3579365,2065,CAMINO CIRCUNVALACION SUR / SENDA 17 SUR,LO BARNECHEA,SANTIAGO,CHILE,2017,1,13115,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,3,TRAMO DE VIA CURVA VERTICAL,131150062,131150683,CAMINO CIRCUNVALACION SUR,SENDA 17 SUR
-70.4983895,-33.3671423,2066,14321 CAMINO A FARELLONES,LAS CONDES, , ,2017,1,13114,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131140126,0,CAMINO A FARELLONES, ,14321,1, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.650553122757756,-33.487699909587867,1001,GRAN AVENIDA JOSE MIGUEL CARRERA @ MARIA AUXILIADORA,SAN MIGUEL, , ,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131300112,131300159,GRAN AVENIDA JOSE MIGUEL CARRERA
-70.650477258655329,-33.391331810173973,1002,RAUL MONTT @ MANUEL RODRIGUEZ,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270736,131270571,RAUL MONTT,MANUEL RODRIGUEZ, ,1,1,2,BIDIRECCIO
-70.6503731,-33.419896699999988,1003,1003 LA PAZ,INDEPENDENCIA, , ,2017,1,13108,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131080190,0,LA PAZ, ,1003,4, ,1,UNIDIRECCIONAL,MIXTO,0,0,0,1,1
-70.650234588823992,-33.428904041745923,1004,GENERAL DE LA LASTRA @ SALAS,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270491,131270776,GENERAL DE LA LASTRA,SALAS, ,2, ,1,UNIDIRECCIONAL,ASFAL
-70.650217050516233,-33.511500103382232,1005,MIGUEL LUIS CERDA @ SANTA FE,SAN MIGUEL, , ,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131300168,131300278,MIGUEL LUIS CERDA,SANTA FE, ,1,1,2,BIDIRECCIONAL,ASFA
-70.650165759804281,-33.530054381088064,1006,MARIA VIAL @ ARGENTINA,LA CISTERNA, , ,2017,1,13109,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131090258,131090032,MARIA VIAL,ARGENTINA, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,
-70.650133321974437,-33.486166467448982,1007,ALCALDE PEDRO ALARCON @ GRAN AVENIDA JOSE MIGUEL CARRERA,SAN MIGUEL, , ,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300009,131300112,ALCALDE PEDRO ALARCON,GR
-70.6501037,-33.444992400000018,1008,48 ARTURO PRAT,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010062,0,ARTURO PRAT, ,48,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.650099972702421,-33.469957381314423,1009,NATANIEL COX @ NUBLE,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,131010438,NATANIEL COX,NUBLE, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0
-70.649920575630176,-33.437170183092277,1010,MONJITAS @ 21 DE MAYO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010425,131010003,MONJITAS,21 DE MAYO, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0
-70.6498863,-33.4277633,1011,731 SALAS,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270776,0,SALAS, ,731,2, ,1,UNIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.6498645,-33.442956199999983,1012,949 LIBERTADOR BERNARDO O`HIGGINS,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010342,0,LIBERTADOR BERNARDO O`HIGGINS, ,949,3,3,3,BIDIRECCIONAL CON BANDEJON,
